Datum,Autobahn_KFZ_Total,Autobahn_KFZ_Total_Rolling_Average_7_Days,Bundesstrassen_KFZ_Total,Bundesstrassen_KFZ_Total_Rolling_Average_7_Days,Total,Total_Rolling_Average_7_Days
2020-08-09,47728385,52982584.85714286,7275265,10301244.285714285,55003650,63283829.14285714
2020-08-10,52840665,52864228.0,10847158,10296877.714285715,63687823,63161105.71428572
2020-08-11,50897376,52676193.85714286,10844706,10269800.0,61742082,62945993.85714286
2020-08-12,52406187,52505872.0,11014439,10240448.285714285,63420626,62746320.28571428
2020-08-13,54687783,52423182.571428575,11211164,10227143.714285715,65898947,62650326.28571429
2020-08-14,58217598,52363378.14285714,11629067,10246813.57142857,69846665,62610191.71428572
2020-08-15,48796222,52224888.0,8915511,10248187.142857144,57711733,62473075.14285714
2020-08-16,47279266,52160728.14285714,7670303,10304621.142857144,54949569,62465349.28571428
2020-08-17,52752036,52148066.85714286,11016181,10328767.285714285,63768217,62476834.14285714
2020-08-18,51660900,52257141.71428572,11159294,10373708.42857143,62820194,62630850.14285715
2020-08-19,53610040,52429120.71428572,11434308,10433689.714285715,65044348,62862810.42857143
2020-08-20,55401793,52531122.14285714,11555610,10482896.285714285,66957403,63014018.428571425
2020-08-21,58027934,52504027.28571428,11700435,10493091.714285715,69728369,62997119.0
2020-08-22,48177960,52415704.14285714,8954719,10498692.857142856,57132679,62914397.0
2020-08-23,46754675,52340762.571428575,7525559,10478015.142857144,54280234,62818777.71428572
2020-08-24,52801742,52347863.428571425,11051221,10483020.857142856,63852963,62830884.28571428
2020-08-25,52223643,52428255.28571428,11220203,10491722.142857144,63443846,62919977.428571425
2020-08-26,52717878,52300803.571428575,11071663,10439915.714285715,63789541,62740719.28571429
2020-08-27,56041037,52392124.14285714,11672155,10456565.0,67713192,62848689.14285714
2020-08-28,59187706,52557805.85714286,11949008,10492075.42857143,71136714,63049881.28571428
2020-08-29,48882796,52658496.71428572,9213726,10529076.42857143,58096522,63187573.14285715
2020-08-30,45660337,52502162.71428572,7253696,10490238.857142856,52914033,62992401.571428575
2020-08-31,53223685,52562440.28571428,11175323,10507967.714285715,64399008,63070408.0
2020-09-01,51913168,52518086.71428572,11292294,10518266.42857143,63205462,63036353.14285715
2020-09-02,53064946,52567667.85714286,11437635,10570548.142857144,64502581,63138216.0
2020-09-03,55462603,52485034.428571425,11646026,10566815.42857143,67108629,63051849.85714285
2020-09-04,59280759,52498327.71428572,12102314,10588716.285714285,71383073,63087044.0
2020-09-05,48155156,52394379.14285714,9200286,10586796.285714285,57355442,62981175.428571425
2020-09-06,47066427,52595249.14285714,7753598,10658210.857142856,54820025,63253460.0
2020-09-07,53068532,52573084.428571425,11284763,10673845.142857144,64353295,63246929.57142857
2020-09-08,52312464,52630126.71428572,11409385,10690572.42857143,63721849,63320699.14285715
2020-09-09,53789448,52733627.0,11503029,10699914.42857143,65292477,63433541.42857143
2020-09-10,56037274,52815722.85714286,11758338,10715959.0,67795612,63531681.85714286
2020-09-11,59697858,52875308.428571425,12268939,10739762.57142857,71966797,63615071.0
2020-09-12,48866970,52976996.14285714,9472365,10778631.0,58339335,63755627.14285714
2020-09-13,48546646,53188456.0,8249824,10849520.42857143,56796470,64037976.42857143
2020-09-14,53183133,53204827.571428575,11406517,10866913.857142856,64589650,64071741.42857143
2020-09-15,52419747,53220153.71428572,11546476,10886498.285714285,63966223,64106652.0
2020-09-16,53707720,53208478.28571428,11591781,10899177.142857144,65299501,64107655.428571425
2020-09-17,56051528,53210514.571428575,11887891,10917684.714285715,67939419,64128199.28571429
2020-09-18,59308762,53154929.428571425,12327898,10926107.42857143,71636660,64081036.85714285
2020-09-19,47665756,52983327.428571425,9499191,10929939.714285715,57164947,63913267.14285714
2020-09-20,47790576,52875317.428571425,8327146,10940985.714285715,56117722,63816303.14285714
2020-09-21,53138358,52868921.0,11424924,10943615.285714285,64563282,63812536.28571428
2020-09-22,52696503,52908457.571428575,11600884,10951387.857142856,64297387,63859845.42857143
2020-09-23,53601909,52893341.71428572,11605706,10953377.142857144,65207615,63846718.85714286
2020-09-24,55658547,52837201.571428575,11737478,10931889.57142857,67396025,63769091.14285715
2020-09-25,58468942,52717227.28571428,12011002,10886618.714285715,70479944,63603846.0
2020-09-26,43916463,52181614.0,8619435,10760939.285714285,52535898,62942553.28571428
2020-09-27,41791221,51324563.28571428,6704651,10529154.285714285,48495872,61853717.57142857
2020-09-28,51933806,51152484.428571425,11236790,10502278.0,63170596,61654762.428571425
2020-09-29,51834166,51029293.428571425,11490704,10486538.0,63324870,61515831.428571425
2020-09-30,53993997,51085306.0,11697667,10499675.285714285,65691664,61584981.28571428
2020-10-01,55307422,51035145.28571428,11938341,10528370.0,67245763,61563515.28571428
2020-10-02,59092335,51124201.428571425,12465340,10593275.42857143,71557675,61717476.85714285
2020-10-03,38874559,50403929.428571425,7161734,10385032.42857143,46036293,60788961.85714285
2020-10-04,42417314,50493371.28571428,7220254,10458690.0,49637568,60952061.28571428
2020-10-05,52661259,50597293.14285714,11237038,10458725.42857143,63898297,61056018.57142857
2020-10-06,50985149,50476005.0,11246415,10423827.0,62231564,60899832.0
2020-10-07,52400702,50248391.428571425,11304456,10367654.0,63705158,60616045.428571425
2020-10-08,54278600,50101416.85714286,11508438,10306239.285714285,65787038,60407656.14285714
2020-10-09,57268113,49840813.71428572,11864348,10220383.285714285,69132461,60061197.0
2020-10-10,45837798,50835562.14285714,9000790,10483105.57142857,54838588,61318667.71428572
2020-10-11,41384519,50688020.0,6910153,10438805.42857143,48294672,61126825.42857143
2020-10-12,51146631,50471644.571428575,10968404,10400429.142857144,62115035,60872073.71428572
2020-10-13,50664150,50425787.571428575,11138942,10385075.857142856,61803092,60810863.42857143
2020-10-14,51501393,50297314.85714286,11028046,10345588.714285715,62529439,60642903.571428575
2020-10-15,53307026,50158518.571428575,11294839,10315074.57142857,64601865,60473593.14285715
2020-10-16,55417970,49894212.428571425,11563875,10272149.857142856,66981845,60166362.28571428
2020-10-17,42981678,49486195.28571428,8533155,10205344.857142856,51514833,59691540.14285714
2020-10-18,38706155,49103571.85714286,6520570,10149690.142857144,45226725,59253262.0
2020-10-19,50015136,48941929.71428572,10892154,10138797.285714285,60907290,59080727.0
2020-10-20,49390196,48759936.28571428,10952545,10112169.142857144,60342741,58872105.428571425
2020-10-21,50269305,48583923.71428572,11008369,10109358.142857144,61277674,58693281.85714286
2020-10-22,51878816,48379893.71428572,11316469,10112448.142857144,63195285,58492341.85714286
2020-10-23,53261881,48071881.0,11386830,10087156.0,64648711,58159037.0
2020-10-24,39250700,47538884.14285714,8213682,10041517.0,47464382,57580401.14285714
2020-10-25,34602102,46952590.85714286,6431763,10028830.285714285,41033865,56981421.14285714
2020-10-26,47147038,46542862.571428575,10658495,9995450.42857143,57805533,56538313.0
2020-10-27,47663593,46296205.0,10779218,9970689.42857143,58442811,56266894.42857143
2020-10-28,48636661,46062970.14285714,10854053,9948644.285714285,59490714,56011614.428571425
2020-10-29,49737795,45757110.0,11095686,9917103.857142856,60833481,55674213.85714286
2020-10-30,51697960,45533692.71428572,11298762,9904522.714285715,62996722,55438215.42857143
2020-10-31,36258098,45106178.14285714,7648307,9823754.857142856,43906405,54929933.0
2020-11-01,30377066,44502601.571428575,5478459,9687568.57142857,35855525,54190170.14285715
2020-11-02,45032400,44200510.428571425,10178405,9618984.285714285,55210805,53819494.71428571
2020-11-03,44491467,43747349.571428575,10165951,9531374.714285715,54657418,53278724.28571429
2020-11-04,45046013,43234399.85714286,10171291,9433837.285714285,55217304,52668237.14285714
2020-11-05,46191291,42727756.428571425,10434642,9339402.42857143,56625933,52067158.85714285
2020-11-06,46557197,41993361.71428572,10560608,9233951.857142856,57117805,51227313.571428575
2020-11-07,31224768,41274314.571428575,7269346,9179814.57142857,38494114,50454129.14285715
2020-11-08,25302637,40549396.14285714,5022074,9114616.714285715,30324711,49664012.85714286
2020-11-09,44319880,40447607.571428575,10194539,9116921.57142857,54514419,49564529.14285715
2020-11-10,44485854,40446805.71428572,10217655,9124307.857142856,54703509,49571113.571428575
2020-11-11,45074937,40450937.71428572,10204844,9129101.142857144,55279781,49580038.85714286
2020-11-12,45975266,40420077.0,10436525,9129370.142857144,56411791,49549447.14285714
2020-11-13,46925538,40472697.14285714,10655747,9142961.42857143,57581285,49615658.57142857
2020-11-14,31502691,40512400.428571425,7377259,9158377.57142857,38879950,49670778.0
2020-11-15,25964260,40606918.0,5220641,9186744.285714285,31184901,49793662.28571428
2020-11-16,44492917,40631637.571428575,10188819,9185927.142857144,54681736,49817564.71428572
2020-11-17,44832311,40681131.428571425,10226227,9187151.714285715,55058538,49868283.14285714
2020-11-18,45455722,40735529.28571428,10259529,9194963.857142856,55715251,49930493.14285714
2020-11-19,46264871,40776901.428571425,10396772,9189284.857142856,56661643,49966186.28571428
2020-11-20,47138151,40807274.71428572,10607527,9182396.285714285,57745678,49989671.0
2020-11-21,30717745,40695139.571428575,7051615,9135875.714285715,37769360,49831015.28571429
2020-11-22,24648719,40507205.14285714,4659387,9055696.57142857,29308106,49562901.71428572
2020-11-23,44588857,40520910.85714286,10175091,9053735.42857143,54763948,49574646.28571428
2020-11-24,45148005,40566010.0,10248336,9056893.857142856,55396341,49622903.85714286
2020-11-25,46053933,40651468.71428572,10329192,9066845.714285715,56383125,49718314.42857143
2020-11-26,47267746,40794736.571428575,10517627,9084110.714285715,57785373,49878847.28571429
2020-11-27,48704097,41018443.14285714,10942403,9131950.142857144,59646500,50150393.28571428
2020-11-28,31963290,41196378.14285714,7252623,9160665.57142857,39215913,50357043.71428572
2020-11-29,25701186,41346730.571428575,4734698,9171424.285714285,30435884,50518154.85714286
2020-11-30,45996602,41547837.0,10465278,9212879.57142857,56461880,50760716.57142857
2020-12-01,43218695,41272221.28571428,9988636,9175779.57142857,53207331,50448000.85714285
2020-12-02,45640768,41213197.71428572,10279350,9168659.285714285,55920118,50381857.0
2020-12-03,46947965,41167514.71428572,10501193,9166311.57142857,57449158,50333826.28571428
2020-12-04,47905481,41053426.71428572,10687745,9129931.857142856,58593226,50183358.571428575
2020-12-05,30884086,40899254.71428572,7153373,9115753.285714285,38037459,50015008.0
2020-12-06,24518140,40730248.14285714,4666556,9106018.714285715,29184696,49836266.85714286
2020-12-07,45233338,40621210.428571425,10237515,9073481.142857144,55470853,49694691.57142857
2020-12-08,46236723,41052357.28571428,10451477,9139601.285714285,56688200,50191958.57142857
2020-12-09,45539887,41037945.71428572,10300092,9142564.42857143,55839979,50180510.14285715
2020-12-10,47179730,41071055.0,10547437,9149170.714285715,57727167,50220225.71428572
2020-12-11,47733468,41046481.71428572,10711925,9152625.0,58445393,50199106.71428572
2020-12-12,31164530,41086545.14285714,7033585,9135512.42857143,38198115,50222057.57142857
2020-12-13,23118353,40886575.571428575,4338169,9088600.0,27456522,49975175.571428575
2020-12-14,46002964,40996522.14285714,10802502,9169312.42857143,56805466,50165834.57142857
2020-12-15,46772572,41073072.0,10874769,9229782.714285715,57647341,50302854.71428572
2020-12-16,43328826,40757206.14285714,9123552,9061705.57142857,52452378,49818911.71428572
2020-12-17,44156977,40325384.28571428,9294131,8882661.857142856,53451108,49208046.14285714
2020-12-18,44847855,39913153.85714286,9247780,8673498.285714285,54095635,48586652.14285714
2020-12-19,29448516,39668009.0,5829488,8501484.42857143,35278004,48169493.42857143
2020-12-20,21083039,39377249.85714286,3806327,8425507.0,24889366,47802756.85714286
2020-12-21,37162976,38114394.428571425,8404350,8082913.857142857,45567326,46197308.28571428
2020-12-22,38689847,36959719.428571425,8322009,7718233.857142857,47011856,44677953.28571428
2020-12-23,38560692,36278557.428571425,7856549,7537233.428571428,46417241,43815790.85714285
2020-12-24,25036573,33547071.14285714,5059686,6932312.714285715,30096259,40479383.85714286
2020-12-25,22550854,30361785.285714287,4240268,6216953.857142857,26791122,36578739.14285714
2020-12-26,24185333,29609902.0,4384002,6010455.857142857,28569335,35620357.85714286
2020-12-27,24213708,30057140.42857143,3852648,6017073.142857143,28066356,36074213.571428575
2020-12-28,29556581,28970512.57142857,6437812,5736139.142857143,35994393,34706651.71428572
2020-12-29,30574576,27811188.14285714,6690518,5503069.0,37265094,33314257.14285714
2020-12-30,31428260,26792269.285714287,7019830,5383537.714285715,38448090,32175807.0
2020-12-31,19071571,25940126.14285714,4385578,5287236.571428572,23457149,31227362.714285713
2021-01-01,14281330,24758765.57142857,2944561,5102135.571428572,17225891,29860901.14285714
2021-01-02,24385021,24787292.42857143,4981445,5187484.571428572,29366466,29974777.0
2021-01-03,23115200,24630362.714285713,3883535,5191897.0,26998735,29822259.714285713
2021-01-04,32873894,25104264.57142857,7418361,5331975.428571428,40292255,30436240.0
2021-01-05,34508224,25666214.285714287,7678703,5473144.714285715,42186927,31139359.0
2021-01-06,31616202,25693063.14285714,6757269,5435636.0,38373471,31128699.14285714
2021-01-07,35117679,27985364.285714287,7912191,5939437.857142857,43029870,33924802.14285714
2021-01-08,35549479,31023671.285714287,7919407,6650130.142857143,43468886,37673801.42857143
2021-01-09,24810908,31084512.285714287,5199814,6681325.714285715,30010722,37765838.0
2021-01-10,23510940,31141046.57142857,4165422,6721595.285714285,27676362,37862641.85714286
2021-01-11,38723847,31976754.14285714,8530885,6880527.285714285,47254732,38857281.428571425
2021-01-12,36994420,32331925.0,8186081,6953009.857142857,45180501,39284934.85714286
2021-01-13,38726360,33347661.85714286,8367353,7183021.857142857,47093713,40530683.71428572
2021-01-14,39414153,33961443.85714286,8496067,7266432.714285715,47910220,41227876.571428575
2021-01-15,39242405,34489004.71428572,8586280,7361700.285714285,47828685,41850705.0
2021-01-16,23116926,34247007.28571428,5157280,7355624.0,28274206,41602631.28571428
2021-01-17,17640967,33408439.714285713,3464913,7255551.285714285,21105880,40663991.0
2021-01-18,38949750,33440711.57142857,8531872,7255692.285714285,47481622,40696403.85714286
2021-01-19,39256754,33763902.14285714,8541742,7306501.0,47798496,41070403.14285714
2021-01-20,40146117,33966724.571428575,8708026,7355168.571428572,48854143,41321893.14285715
2021-01-21,40960780,34187671.28571428,8853309,7406203.142857143,49814089,41593874.428571425
2021-01-22,40357966,34347037.14285714,8824962,7440300.571428572,49182928,41787337.71428572
2021-01-23,23651771,34423443.571428575,5237550,7451767.714285715,28889321,41875211.28571429
2021-01-24,19013980,34619588.28571428,3688267,7483675.428571428,22702247,42103263.71428571
2021-01-25,38768305,34593667.571428575,8513922,7481111.142857143,47282227,42074778.71428572
2021-01-26,39193891,34584687.14285714,8556064,7483157.142857143,47749955,42067844.28571428
2021-01-27,39725848,34524648.71428572,8518921,7456142.142857143,48244769,41980790.85714286
2021-01-28,40908837,34517228.28571428,8788664,7446907.142857143,49697501,41964135.428571425
2021-01-29,40830561,34584741.85714286,8870480,7453409.714285715,49701041,42038151.571428575
2021-01-30,24486124,34703935.14285714,5301962,7462611.428571428,29788086,42166546.57142857
2021-01-31,22303411,35173853.85714286,4307526,7551077.0,26610937,42724930.85714286
2021-02-01,39935092,35340537.71428572,8663703,7572474.285714285,48598795,42913012.0
2021-02-02,40269251,35494160.571428575,8731039,7597470.714285715,49000290,43091631.28571429
2021-02-03,40601110,35619198.0,8621271,7612092.142857143,49222381,43231290.14285714
2021-02-04,42783404,35886993.28571428,9138324,7662043.571428572,51921728,43549036.85714286
2021-02-05,42404786,36111882.571428575,9049943,7687681.142857143,51454729,43799563.71428572
2021-02-06,25394272,36241618.0,5370519,7697475.0,30764791,43939093.0
2021-02-07,15767993,35307986.85714286,2960060,7504979.857142857,18728053,42812966.71428572
2021-02-08,29788878,33858527.71428572,6992496,7266236.0,36781374,41124763.71428572
2021-02-09,34452980,33027631.85714286,7672395,7115001.142857143,42125375,40142633.0
2021-02-10,36586936,32454178.42857143,7941957,7017956.285714285,44528893,39472134.71428572
2021-02-11,39083711,31925650.85714286,8443055,6918632.142857143,47526766,38844283.0
2021-02-12,40406037,31640115.285714287,8729589,6872867.285714285,49135626,38512982.571428575
2021-02-13,25845171,31704529.42857143,5715705,6922179.571428572,31560876,38626709.0
2021-02-14,22515820,32668504.714285713,4485809,7140143.714285715,27001629,39808648.428571425
2021-02-15,37694614,33797895.571428575,8139195,7303957.857142857,45833809,41101853.42857143
2021-02-16,40925823,34722587.428571425,8603972,7437040.285714285,49529795,42159627.71428571
2021-02-17,42319418,35541513.428571425,8883635,7571565.714285715,51203053,43113079.14285714
2021-02-18,43716430,36203330.428571425,9224470,7683196.428571428,52940900,43886526.85714285
2021-02-19,44259406,36753811.71428572,9422666,7782207.428571428,53682072,44536019.14285714
2021-02-20,29424037,37265078.28571428,6388589,7878333.714285715,35812626,45143412.0
2021-02-21,27533311,37981862.71428572,5516156,8025526.142857143,33049467,46007388.85714286
2021-02-22,42687887,38695187.428571425,9295145,8190661.857142857,51983032,46885849.28571428
2021-02-23,43492292,39061825.85714286,9467603,8314037.714285715,52959895,47375863.571428575
2021-02-24,44658776,39396019.85714286,9603720,8416907.0,54262496,47812926.85714286
2021-02-25,45880600,39705187.0,9866862,8508677.285714285,55747462,48213864.28571428
2021-02-26,46374778,40007383.0,9790798,8561267.57142857,56165576,48568650.57142857
2021-02-27,29905826,40076210.0,6325693,8552282.42857143,36231519,48628492.42857143
2021-02-28,27773387,40110506.571428575,5185671,8505070.285714285,32959058,48615576.85714286
2021-03-01,43953201,40291265.71428572,9643503,8554835.714285715,53596704,48846101.42857143
2021-03-02,44297462,40406290.0,9750041,8595184.0,54047503,49001474.0
2021-03-03,45231114,40488052.571428575,9785501,8621152.714285715,55016615,49109205.28571429
2021-03-04,45679917,40459383.571428575,9760520,8605961.0,55440437,49065344.571428575
2021-03-05,46475254,40473737.28571428,9913598,8623503.857142856,56388852,49097241.14285714
2021-03-06,30414000,40546333.571428575,6510180,8649859.142857144,36924180,49196192.71428572
2021-03-07,27336910,40483979.71428572,5004809,8624021.714285715,32341719,49108001.42857143
2021-03-08,44299225,40533411.71428572,9756054,8640100.42857143,54055279,49173512.14285715
2021-03-09,44523845,40565752.14285714,9805530,8648027.42857143,54329375,49213779.57142857
2021-03-10,45968335,40671069.428571425,9886361,8662436.0,55854696,49333505.428571425
2021-03-11,46263014,40754369.0,9879723,8679465.0,56142737,49433834.0
2021-03-12,48004398,40972818.14285714,10217109,8722823.714285715,58221507,49695641.85714286
2021-03-13,30636574,41004614.428571425,6413001,8708941.0,37049575,49713555.428571425
2021-03-14,26306840,40857461.571428575,4510150,8638275.42857143,30816990,49495737.0
2021-03-15,44938726,40948818.85714286,9821554,8647632.57142857,54760280,49596451.42857143
2021-03-16,45426496,41077769.0,9959391,8669612.714285715,55385887,49747381.71428572
2021-03-17,46063389,41091348.14285714,9920179,8674443.857142856,55983568,49765792.0
2021-03-18,47545491,41274559.14285714,10155358,8713820.285714285,57700849,49988379.428571425
2021-03-19,48064284,41283114.28571428,10317865,8728214.0,58382149,50011328.28571428
2021-03-20,33116455,41637383.0,6975149,8808520.857142856,40091604,50445903.85714286
2021-03-21,26839266,41713443.85714286,4759394,8844127.142857144,31598660,50557571.0
2021-03-22,45249018,41757771.28571428,9885899,8853319.285714285,55134917,50611090.57142857
2021-03-23,45827150,41815007.571428575,10016874,8861531.142857144,55844024,50676538.71428572
2021-03-24,47163977,41972234.428571425,10287761,8914042.857142856,57451738,50886277.28571428
2021-03-25,48486071,42106603.0,10398205,8948735.285714285,58884276,51055338.28571428
2021-03-26,50265187,42421017.71428572,10661495,8997825.285714285,60926682,51418843.0
2021-03-27,33690312,42502997.28571428,6711345,8960139.0,40401657,51463136.28571428
2021-03-28,28425513,42729604.0,5127161,9012677.142857144,33552674,51742281.14285714
2021-03-29,45986170,42834911.428571425,10084142,9040997.57142857,56070312,51875909.0
2021-03-30,47679295,43099503.571428575,10457546,9103950.714285715,58136841,52203454.28571429
2021-03-31,50650543,43597584.428571425,10707163,9163865.285714285,61357706,52761449.71428571
2021-04-01,53086746,44254823.71428572,10696402,9206464.857142856,63783148,53461288.571428575
2021-04-02,33425601,41849168.571428575,5302185,8440849.142857144,38727786,50290017.71428572
2021-04-03,29611951,41266545.571428575,6721767,8442338.0,36333718,49708883.571428575
2021-04-04,27473932,41130605.428571425,5249533,8459819.714285715,32723465,49590425.14285714
2021-04-05,32868969,39256719.571428575,4872224,7715260.0,37741193,46971979.571428575
2021-04-06,44947615,38866479.571428575,9351586,7557265.714285715,54299201,46423745.28571429
2021-04-07,44813110,38032560.571428575,9220542,7344891.285714285,54033652,45377451.85714286
2021-04-08,47241221,37197485.571428575,9811084,7218417.285714285,57052305,44415902.85714286
2021-04-09,48429654,39340921.71428572,10116379,7906159.285714285,58546033,47247081.0
2021-04-10,32929328,39814832.71428572,6544419,7880823.857142857,39473747,47695656.571428575
2021-04-11,28658325,39984031.71428572,4836551,7821826.428571428,33494876,47805858.14285714
2021-04-12,44898186,41702491.28571428,9718331,8514127.42857143,54616517,50216618.71428572
2021-04-13,45348957,41759825.85714286,9862326,8587090.285714285,55211283,50346916.14285714
2021-04-14,46192936,41956943.85714286,9902758,8684549.714285715,56095694,50641493.571428575
2021-04-15,47589829,42006745.0,10174212,8736425.142857144,57764041,50743170.14285714
2021-04-16,48109013,41960939.14285714,10262284,8757268.714285715,58371297,50718207.85714286
2021-04-17,31322810,41731436.571428575,6729468,8783704.285714285,38052278,50515140.85714286
2021-04-18,26457331,41417008.85714286,4805750,8779304.142857144,31263081,50196313.0
2021-04-19,44748768,41395663.428571425,9800940,8791105.42857143,54549708,50186768.85714285
2021-04-20,45822637,41463332.0,10068425,8820548.142857144,55891062,50283880.14285714
2021-04-21,46283234,41476231.71428572,10024925,8838000.57142857,56308159,50314232.28571428
2021-04-22,47650937,41484961.428571425,10263471,8850751.857142856,57914408,50335713.28571428
2021-04-23,48737032,41574678.428571425,10537664,8890091.857142856,59274696,50464770.28571428
2021-04-24,32153645,41693369.14285714,7022777,8931993.142857144,39176422,50625362.28571428
2021-04-25,29004030,42057183.28571428,5651382,9052797.714285715,34655412,51109981.0
2021-04-26,45021743,42096179.71428572,9917316,9069422.857142856,54939059,51165602.571428575
2021-04-27,45810008,42094375.571428575,10073930,9070209.285714285,55883938,51164584.85714286
2021-04-28,46756975,42162052.85714286,10180260,9092400.0,56937235,51254452.85714286
2021-04-29,47901953,42197912.28571428,10223839,9086738.285714285,58125792,51284650.57142857
2021-04-30,49335562,42283416.571428575,10616146,9097950.0,59951708,51381366.571428575
2021-05-01,27258488,41584108.428571425,5241612,8843497.857142856,32500100,50427606.28571428
2021-05-02,27202934,41326809.0,4921017,8739160.0,32123951,50065969.0
2021-05-03,45295535,41365922.14285714,10049269,8758010.42857143,55344804,50123932.57142857
2021-05-04,44545164,41185230.14285714,9805831,8719710.57142857,54350995,49904940.71428572
2021-05-05,46127027,41095237.571428575,9933221,8684419.285714285,56060248,49779656.85714286
2021-05-06,47645217,41058561.0,10224834,8684561.42857143,57870051,49743122.42857143
2021-05-07,49017025,41013055.71428572,10505852,8668805.142857144,59522877,49681860.85714286
2021-05-08,34202004,42004986.571428575,7284446,8960638.57142857,41486450,50965625.14285715
2021-05-09,34252973,43012135.0,7045611,9264152.0,41298584,52276287.0
2021-05-10,46387845,43168179.28571428,10223084,9288982.714285715,56610929,52457162.0
2021-05-11,47380985,43573296.571428575,10387269,9372045.285714285,57768254,52945341.85714286
2021-05-12,54283549,44738514.0,11145723,9545259.857142856,65429272,54283773.85714286
2021-05-13,32712159,42605220.0,5482825,8867830.0,38194984,51473050.0
2021-05-14,42572605,41684588.571428575,9402811,8710252.714285715,51975416,50394841.28571429
2021-05-15,33885719,41639405.0,7059799,8678160.285714285,40945518,50317565.28571428
2021-05-16,35765521,41855483.28571428,5619336,8474406.714285715,41384857,50329890.0
2021-05-17,47332080,41990374.0,10295743,8484786.57142857,57627823,50475160.57142857
2021-05-18,47462774,42002058.14285714,10417926,8489166.142857144,57880700,50491224.28571428
2021-05-19,48816240,41221014.0,10520037,8399782.42857143,59336277,49620796.42857143
2021-05-20,51405453,43891484.571428575,10934323,9178567.857142856,62339776,53070052.42857143
2021-05-21,56580784,45892653.0,11326025,9453312.714285715,67906809,55345965.71428572
2021-05-22,40635117,46856852.71428572,7699123,9544644.714285715,48334240,56401497.42857143
2021-05-23,31274054,46215214.571428575,5957980,9593022.42857143,37232034,55808237.0
2021-05-24,38327254,44928810.85714286,6747820,9086176.285714285,45075074,54014987.14285714
2021-05-25,51162331,45457319.0,10711784,9128156.0,61874115,54585475.0
2021-05-26,49974971,45622852.0,10596677,9139104.57142857,60571648,54761956.57142857
2021-05-27,50985878,45562912.71428572,10785737,9117878.0,61771615,54680790.71428572
2021-05-28,54288248,45235407.571428575,11328890,9118287.285714285,65617138,54353694.85714286
2021-05-29,41480473,45356172.71428572,8382956,9215977.714285715,49863429,54572150.42857143
2021-05-30,38224176,46349047.28571428,7112301,9380880.714285715,45336477,55729928.0
2021-05-31,50083118,48028456.428571425,10961663,9982858.285714285,61044781,58011314.71428571
2021-06-01,50866244,47986158.28571428,11236909,10057876.142857144,62103153,58044034.428571425
2021-06-02,56436180,48909188.14285714,11765696,10224878.857142856,68201876,59134067.0
2021-06-03,42847607,47746578.0,8289428,9868263.285714285,51137035,57614841.28571428
2021-06-04,49265873,47029095.85714286,10791039,9791427.42857143,60056912,56820523.28571428
2021-06-05,40959351,46954649.85714286,8200033,9765295.57142857,49159384,56719945.42857143
2021-06-06,42412959,47553047.428571425,6641196,9697994.857142856,49054155,57251042.28571428
2021-06-07,50080762,47552710.85714286,10866897,9684456.857142856,60947659,57237167.71428572
2021-06-08,49788863,47398799.28571428,11023784,9654010.42857143,60812647,57052809.71428572
2021-06-09,50878101,46604788.0,11125868,9562606.42857143,62003969,56167394.42857143
2021-06-10,53008784,48056384.71428572,11458620,10015348.142857144,64467404,58071732.85714286
2021-06-11,55909879,49005528.428571425,11884183,10171511.57142857,67794062,59177040.0
2021-06-12,42968569,49292559.571428575,8691618,10241738.0,51660187,59534297.571428575
2021-06-13,41785575,49202933.28571428,7419201,10352881.57142857,49204776,59555814.85714285
2021-06-14,51029411,49338454.571428575,11219253,10403218.142857144,62248664,59741672.71428572
2021-06-15,51089008,49524189.571428575,11297585,10442332.57142857,62386593,59966522.14285715
2021-06-16,52102068,49699042.0,11345131,10473655.857142856,63447199,60172697.85714286
2021-06-17,53738457,49803281.0,11484511,10477354.57142857,65222968,60280635.57142857
2021-06-18,56935219,49949758.14285714,11873294,10475799.0,68808513,60425557.14285714
2021-06-19,43315940,49999382.571428575,8651103,10470011.142857144,51967043,60469393.71428572
2021-06-20,41685632,49985105.0,6927858,10399819.285714285,48613490,60384924.28571428
2021-06-21,51071781,49991157.85714286,11030020,10372786.0,62101801,60363943.85714286
2021-06-22,50938967,49969723.428571425,11175196,10355301.857142856,62114163,60325025.28571428
2021-06-23,52651391,50048198.14285714,11208554,10335790.857142856,63859945,60383989.0
2021-06-24,54637369,50176614.14285714,11375204,10320175.57142857,66012573,60496789.71428572
2021-06-25,58711031,50430301.571428575,11952564,10331499.857142856,70663595,60761801.42857143
2021-06-26,46747920,50920584.428571425,9077848,10392463.42857143,55825768,61313047.85714285
2021-06-27,45404869,51451904.0,7663527,10497559.0,53068396,61949463.0
2021-06-28,52238105,51618521.71428572,11118658,10510221.57142857,63356763,62128743.28571428
2021-06-29,50689024,51582815.571428575,10884747,10468728.857142856,61573771,62051544.42857143
2021-06-30,54055064,51783340.28571428,11351875,10489203.285714285,65406939,62272543.57142857
2021-07-01,56274902,52017273.571428575,11625015,10524890.57142857,67899917,62542164.14285715
2021-07-02,60470266,52268592.85714286,12105375,10546720.714285715,72575641,62815313.571428575
2021-07-03,49327654,52637126.28571428,9313572,10580395.57142857,58641226,63217521.85714285
2021-07-04,45574973,52661426.85714286,7232639,10518840.142857144,52807612,63180267.0
